"","new_age","Alnus incana-type","Cyrilla racemiflora","Fraxinus undiff.","Nyssa","Asteroideae undiff.","Iva frutescens-type","Byrsonima","Carya","Taxodium","Xyris","Amaranthaceae undiff.","Myrica","Cupressaceae undiff.","Cyperaceae","Ambrosia-type","Pinus subg. Pinus","Quercus","Poaceae","Pinus undiff.","Acer saccharum-type","Ostrya/Carpinus","Ulmus","Vitis","Rhexia-type","Podocarpus","Polygonum polygamum-type","Betula","Celtis","Cephalanthus","Polygonum delopyrum-type","Ericaceae","Artemisia","Liquidambar","Pinus subg. Strobus","mimosoid clade","Polygonum fimbriatum-type","Rhus","Urticaceae undiff.","Populus","Chamaecyparis-type","Apiaceae","Salix","Tilia","Chamaecrista-type","Paronychia chartacea","Urtica-type","Trema","Acer rubrum","Gordonia","Chamaecrista fasciculata-type","Ranunculaceae undiff.","Ilex","Morus","Tillandsia","Ceratiola ericoides-type","Combretaceae/Melastomataceae undiff.","Acalypha-type","cf. Araliaceae","Urticalean Rosids undiff.","Fabaceae undiff.","Lechea","Orchidaceae","Taxus","Bursera","Platanus","Ledum-type","Cichorioideae","Bromeliaceae","Anacardiaceae undiff.","Impatiens","Phoradendron","Campanulaceae","Beta vulgaris-type","Froelichia-type","Abies","Dalea undiff.","Scrophulariaceae-type","cf. Physalis","Thalictrum","Dodonaea","Solanaceae undiff.","Dalea purpurea","cf. Hypericum","Lupinus-type","Paronychia americana","Eryngium-type","Sisyrinchium","Fagus","Myrtaceae undiff.","cf. Verbenaceae","Ludwigia-type","Gentianaceae undiff.","Pinaceae (vesiculate) undiff.","Rumex","Corylus","Ceanothus","Viburnum","Symplocos","Plantago","Caryophyllaceae","Ximenia","Osmanthus","Hedyosmum","Fraxinus pennsylvanica-type","Parthenocissus","Acer negundo-type","Brassicaceae undiff.","Dalea","Gomphrena-type","Lamiaceae","Xanthium","Fraxinus nigra-type","Polygalaceae","Dianthus-type","Arceuthobium/Loranthaceae","Sapindus","Piperaceae-type","Picea","Dalea candida-type","Sambucus","Sanguisorba","Cyclachaena xanthiifolia-type","Persicaria amphibia","Larix/Pseudotsuga","Rubiaceae undiff.","Onagraceae","Apocynum","Hedysarum","Saxifraga-type","Tsuga","Polygonum tenue-type","Berberidaceae","Zanthoxylum-type","Malvaceae","Avena-type","Acer undiff.","cf. Oxalis","Rosaceae undiff.","Clethra","Magnolia","cf. Weinmannia","Gentiana andrewsii-type","Rhamnaceae undiff.","Juglans nigra-type","Shepherdia canadensis","Trifolium repens-type","Brassica","Galium","Euphorbia","Solanum rostratum","Rutaceae undiff.","Cedrus","Engelhardia-type","Moraceae undiff.","Cistaceae"
"86",18075.5,0.00390625,0,0.001953125,0,0.05859375,0.00390625,0,0.033203125,0,0,0.072265625,0,0.0390625,0.029296875,0.24609375,0.015625,0.2578125,0.087890625,0.09765625,0,0,0.001953125,0.005859375,0,0,0.0078125,0.001953125,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0.005859375,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",18314,0,0,0.0024330900243309,0,0.0936739659367397,0.0218978102189781,0,0.0401459854014599,0,0.0024330900243309,0.048661800486618,0.0072992700729927,0.0291970802919708,0.0340632603406326,0.223844282238443,0.0048661800486618,0.249391727493917,0.116788321167883,0.072992700729927,0,0,0,0,0,0,0.0072992700729927,0.00121654501216545,0.0024330900243309,0,0,0.0024330900243309,0.0024330900243309,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0.0024330900243309,0.0024330900243309,0,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0.0048661800486618,0,0,0,0,0,0,0,0.0024330900243309,0,0.0024330900243309,0,0,0.0024330900243309,0,0,0,0,0.0024330900243309,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",18572.5,0.00229885057471264,0,0.00229885057471264,0,0.096551724137931,0.00689655172413793,0,0.0528735632183908,0,0.00459770114942529,0.071264367816092,0.00919540229885057,0.0137931034482759,0.0298850574712644,0.177011494252874,0,0.298850574712644,0.103448275862069,0.0597701149425287,0.00229885057471264,0.00229885057471264,0,0.00459770114942529,0,0,0.00919540229885057,0,0.00229885057471264,0,0,0.00689655172413793,0.00459770114942529,0,0,0,0.00919540229885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459770114942529,0,0,0,0,0,0.00459770114942529,0,0,0,0,0,0,0,0,0.0183908045977011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",18859,0.00251889168765743,0,0,0,0.0982367758186398,0.00755667506297229,0,0.0617128463476071,0,0,0.0705289672544081,0.00251889168765743,0.00755667506297229,0.0151133501259446,0.183879093198992,0,0.272040302267003,0.128463476070529,0.0541561712846348,0,0.00503778337531486,0.00503778337531486,0.00251889168765743,0,0,0.00755667506297229,0.00251889168765743,0,0,0,0,0,0,0,0,0.0125944584382872,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0.0125944584382872,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0.0151133501259446,0,0,0.00251889168765743,0,0,0,0,0,0,0.0100755667506297,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",20546.5,0,0,0.00203665987780041,0,0.0468431771894094,0.0122199592668024,0,0.0346232179226069,0,0.00203665987780041,0.0488798370672098,0.00203665987780041,0.0346232179226069,0.0264765784114053,0.169042769857434,0.054989816700611,0.167006109979633,0.0936863543788187,0.246435845213849,0,0,0.00610997963340122,0.00203665987780041,0,0,0.00407331975560081,0,0.00407331975560081,0,0,0.00407331975560081,0.00203665987780041,0,0,0,0.010183299389002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407331975560081,0,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407331975560081,0,0,0,0,0,0.00203665987780041,0,0,0,0,0,0,0,0,0.0122199592668024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",20595,0,0,0,0,0.0614250614250614,0.00982800982800983,0,0.0356265356265356,0,0,0.0626535626535627,0.00245700245700246,0.00982800982800983,0.0171990171990172,0.179361179361179,0.0147420147420147,0.135135135135135,0.0909090909090909,0.324324324324324,0,0,0,0,0,0,0.00491400491400491,0,0,0,0,0.00491400491400491,0,0.00737100737100737,0,0,0.00245700245700246,0,0,0,0,0.00491400491400491,0,0,0,0.00737100737100737,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982800982800983,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",20632,0.00467289719626168,0,0.00467289719626168,0,0.0373831775700935,0.00467289719626168,0,0.0303738317757009,0,0,0.0420560747663551,0.00233644859813084,0.0350467289719626,0.0280373831775701,0.186915887850467,0.0420560747663551,0.189252336448598,0.0911214953271028,0.238317757009346,0,0,0.00700934579439252,0,0,0,0.0186915887850467,0,0.00233644859813084,0,0,0.00467289719626168,0.00233644859813084,0.00467289719626168,0,0,0.00467289719626168,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0.0116822429906542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",20673,0,0,0,0,0.0724815724815725,0.0221130221130221,0,0.0307125307125307,0,0,0.058968058968059,0.00491400491400491,0.0208845208845209,0.0343980343980344,0.227272727272727,0.00982800982800983,0.147420147420147,0.085995085995086,0.179361179361179,0,0,0.00491400491400491,0,0.00245700245700246,0,0.0221130221130221,0,0.00245700245700246,0,0,0.00982800982800983,0.00245700245700246,0.00245700245700246,0,0,0.00737100737100737,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0.0147420147420147,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0.0147420147420147,0.00245700245700246,0,0,0,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",20737,0,0,0.00242718446601942,0.00242718446601942,0.0509708737864078,0.00485436893203883,0,0.0339805825242718,0,0,0.0533980582524272,0.00728155339805825,0.0509708737864078,0.0121359223300971,0.191747572815534,0.029126213592233,0.259708737864078,0.0946601941747573,0.145631067961165,0,0,0.00728155339805825,0.00485436893203883,0,0,0.0145631067961165,0.00242718446601942,0,0,0,0.00728155339805825,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728155339805825,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",20862,0.0025062656641604,0,0,0,0.0726817042606516,0.0150375939849624,0,0.0275689223057644,0,0,0.075187969924812,0.0075187969924812,0.0325814536340852,0.0225563909774436,0.196741854636591,0.0050125313283208,0.268170426065163,0.100250626566416,0.114035087719298,0,0.0025062656641604,0.0100250626566416,0,0,0,0.0075187969924812,0,0,0,0,0,0,0,0,0.0025062656641604,0.0025062656641604,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0,0,0.0050125313283208,0,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0,0,0.0025062656641604,0.0050125313283208,0,0,0,0,0,0,0,0.0025062656641604,0,0.0075187969924812,0,0,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",20967.5,0,0,0.0090293453724605,0,0.0609480812641084,0.0248306997742664,0,0.0519187358916479,0,0,0.0812641083521445,0.00451467268623025,0.090293453724605,0.0406320541760722,0.135440180586907,0.0135440180586907,0.241534988713318,0.128668171557562,0.0744920993227991,0,0.00225733634311512,0.00225733634311512,0,0,0,0.0112866817155756,0,0.00451467268623025,0,0,0.00225733634311512,0,0.00225733634311512,0,0,0.0090293453724605,0,0,0,0,0,0.00225733634311512,0,0,0.00225733634311512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451467268623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",21065.5,0.0024390243902439,0,0,0,0.0926829268292683,0.0024390243902439,0,0.0365853658536585,0,0,0.0804878048780488,0.0024390243902439,0.119512195121951,0.0390243902439024,0.168292682926829,0,0.207317073170732,0.1,0.0597560975609756,0,0.0170731707317073,0.0048780487804878,0,0.0024390243902439,0,0.0024390243902439,0,0.0024390243902439,0,0,0.0048780487804878,0.0024390243902439,0.0024390243902439,0,0,0.00731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731707317073171,0,0,0,0,0,0,0,0,0.0024390243902439,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170731707317073,0,0,0,0,0,0,0,0,0,0.0048780487804878,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0.00121951219512195,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",21192.5,0.00249376558603491,0,0,0,0.057356608478803,0.00748129675810474,0,0.0411471321695761,0,0,0.0897755610972569,0.00498753117206983,0.119700748129676,0.0423940149625935,0.169576059850374,0,0.167082294264339,0.169576059850374,0.0735660847880299,0,0.00249376558603491,0.00748129675810474,0,0,0,0.00748129675810474,0,0,0,0,0.00249376558603491,0,0.00249376558603491,0,0,0.00498753117206983,0,0,0,0,0.00249376558603491,0,0,0,0.00249376558603491,0,0,0,0,0.00249376558603491,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997506234413965,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",21629,0,0,0,0,0.0823970037453183,0,0,0.0387016229712859,0,0.00499375780274657,0.0873907615480649,0.00998751560549313,0.106117353308365,0.0299625468164794,0.192259675405743,0,0.15980024968789,0.136079900124844,0.0761548064918851,0,0.00749063670411985,0.0124843945068664,0,0,0,0.00499375780274657,0,0,0,0,0,0.00249687890137328,0,0,0,0.00749063670411985,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0.00624219725343321,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0.00749063670411985,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0.0149812734082397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",21732.5,0,0,0,0,0.0528301886792453,0.00251572327044025,0,0.0327044025157233,0,0,0.0628930817610063,0,0.228930817610063,0.0226415094339623,0.166037735849057,0,0.181132075471698,0.0955974842767296,0.0528301886792453,0,0.00754716981132075,0.00754716981132075,0,0,0,0.0050314465408805,0,0,0,0,0,0,0,0,0,0.00251572327044025,0,0,0,0,0.0050314465408805,0,0,0,0.00251572327044025,0,0,0.00251572327044025,0,0,0,0.00377358490566038,0,0,0,0,0,0,0,0,0.0050314465408805,0,0,0,0.00251572327044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251572327044025,0,0.010062893081761,0,0,0,0,0,0,0,0,0.0251572327044025,0,0,0,0.00251572327044025,0,0,0,0,0,0.00754716981132075,0,0.0050314465408805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251572327044025,0.00251572327044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",21785.5,0.00238379022646007,0,0,0,0.0429082240762813,0.0190703218116806,0,0.0274135876042908,0,0,0.0643623361144219,0.00953516090584029,0.176400476758045,0.0262216924910608,0.152562574493445,0.00715137067938021,0.220500595947557,0.0882002383790226,0.0727056019070322,0,0.0190703218116806,0.00476758045292014,0,0,0,0.0143027413587604,0,0,0,0,0,0,0.00238379022646007,0,0.00238379022646007,0.00476758045292014,0,0,0,0,0.00238379022646007,0,0,0,0,0,0,0,0,0,0,0.00476758045292014,0,0,0,0,0,0,0,0,0,0,0.00238379022646007,0,0,0,0.00476758045292014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476758045292014,0,0,0,0.00238379022646007,0,0,0,0,0.0143027413587604,0,0,0,0,0,0.00238379022646007,0,0,0,0.00238379022646007,0,0,0,0,0,0,0,0.00238379022646007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",21841,0.00247218788627936,0,0,0,0.0444993819530284,0.0148331273176761,0,0.0210135970333745,0,0,0.069221260815822,0.00494437577255871,0.119901112484549,0.0247218788627936,0.197775030902349,0.00247218788627936,0.252163164400494,0.0976514215080346,0.0667490729295426,0,0.00247218788627936,0.00247218788627936,0.00247218788627936,0,0,0.0173053152039555,0,0.00247218788627936,0,0,0,0,0,0,0,0.00494437577255871,0,0,0,0,0,0,0,0,0.00247218788627936,0.00247218788627936,0,0,0,0.00247218788627936,0,0.00741656365883807,0,0,0,0,0,0,0,0,0,0,0,0,0.00247218788627936,0,0,0,0,0,0,0,0.00741656365883807,0.00247218788627936,0,0,0,0,0.00247218788627936,0,0,0,0.00247218788627936,0,0.00247218788627936,0.00247218788627936,0,0,0,0,0,0,0,0.00988875154511743,0,0,0,0,0,0,0,0,0,0.00247218788627936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",21936.5,0,0,0,0,0.0808823529411765,0.00980392156862745,0,0.0196078431372549,0,0,0.0563725490196078,0.00490196078431373,0.071078431372549,0.0220588235294118,0.218137254901961,0,0.269607843137255,0.0980392156862745,0.0563725490196078,0,0.00735294117647059,0.00490196078431373,0.00245098039215686,0,0,0.00735294117647059,0,0,0.00245098039215686,0,0,0,0.00245098039215686,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0.017156862745098,0.00245098039215686,0,0,0,0,0.00735294117647059,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0.00245098039215686,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",22047.5,0,0,0,0,0.0756620428751576,0.0126103404791929,0,0.0201765447667087,0,0,0.0529634300126103,0.00756620428751576,0.00504413619167718,0.0327868852459016,0.287515762925599,0,0.254728877679697,0.0655737704918033,0.0895334174022699,0,0.00756620428751576,0.00504413619167718,0.00252206809583859,0,0,0.0126103404791929,0,0,0.00252206809583859,0,0.00252206809583859,0.0100882723833544,0,0,0,0.00756620428751576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0.0126103404791929,0,0,0,0,0,0.00504413619167718,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0.0151324085750315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",22153,0.00240096038415366,0,0,0,0.0576230492196879,0.0240096038415366,0,0.0288115246098439,0,0,0.0552220888355342,0.00240096038415366,0.00240096038415366,0.014405762304922,0.1968787515006,0.021608643457383,0.192076830732293,0.0960384153661465,0.207683073229292,0,0.00240096038415366,0.00480192076830732,0.00480192076830732,0,0,0.0168067226890756,0,0,0,0,0.00720288115246098,0,0,0,0,0.00720288115246098,0,0,0,0,0,0,0.00240096038415366,0,0,0.00480192076830732,0,0,0,0.00240096038415366,0,0.00240096038415366,0,0,0,0,0,0,0,0,0.00240096038415366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480192076830732,0,0,0,0.00240096038415366,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0.00240096038415366,0,0,0,0,0.00240096038415366,0,0,0,0,0,0,0,0,0,0,0,0.00480192076830732,0,0,0,0,0,0,0,0,0,0,0.00480192076830732,0,0,0,0,0.00240096038415366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",22303,0,0,0,0,0.0655737704918033,0.00504413619167718,0,0.0466582597730139,0,0,0.042875157629256,0.00504413619167718,0.0151324085750315,0.0100882723833544,0.163934426229508,0.0100882723833544,0.17906683480454,0.0630517023959647,0.315258511979823,0,0.0100882723833544,0.00252206809583859,0,0,0,0.0100882723833544,0,0,0,0,0.0113493064312736,0,0.00504413619167718,0.00504413619167718,0,0.00252206809583859,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0,0,0,0,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756620428751576,0,0.00252206809583859,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0.00126103404791929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",23136,0.004778972520908,0,0,0,0.031063321385902,0.00955794504181601,0,0.028673835125448,0,0.002389486260454,0.0621266427718041,0,0.004778972520908,0.028673835125448,0.133811230585424,0.016726403823178,0.13142174432497,0.0848267622461171,0.399044205495818,0,0.002389486260454,0.00716845878136201,0,0,0,0.019115890083632,0,0,0,0,0.00716845878136201,0,0.002389486260454,0,0,0.002389486260454,0,0,0,0,0,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004778972520908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002389486260454,0.002389486260454,0,0,0.002389486260454,0,0,0,0,0,0.00716845878136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",23386.5,0,0,0,0,0.0415140415140415,0.0122100122100122,0,0.0256410256410256,0,0.00244200244200244,0.0561660561660562,0.0244200244200244,0.00488400488400488,0.00488400488400488,0.153846153846154,0.00488400488400488,0.131868131868132,0.0537240537240537,0.434676434676435,0,0.0146520146520147,0.00488400488400488,0,0.00244200244200244,0,0.00732600732600733,0,0.00244200244200244,0,0,0.0122100122100122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488400488400488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",23444,0,0,0,0,0.0205949656750572,0.0137299771167048,0,0.0137299771167048,0,0,0.0709382151029748,0.011441647597254,0.0160183066361556,0.0091533180778032,0.1441647597254,0.0251716247139588,0.125858123569794,0.0938215102974828,0.402745995423341,0,0.0091533180778032,0.0091533180778032,0,0,0,0.011441647597254,0,0,0,0,0.0022883295194508,0,0.0022883295194508,0,0,0,0,0,0,0,0.0045766590389016,0,0,0,0,0,0,0,0,0.0022883295194508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011441647597254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",23518.5,0,0,0,0,0.0153301886792453,0.0141509433962264,0,0.0235849056603774,0,0,0.0424528301886792,0.00943396226415094,0.0035377358490566,0.00707547169811321,0.13561320754717,0.0165094339622642,0.0648584905660377,0.0471698113207547,0.568396226415094,0,0.00471698113207547,0.00471698113207547,0,0.00235849056603774,0,0.0117924528301887,0,0,0,0,0.00707547169811321,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
